0,1,2,3,4
3.8694227629000575,2.9889524483009984,2.494470119171435,2.098168580580855,1.7542827515041126
3.4951971562012383,2.62438656363036,2.1885282462820066,1.8665987349227262,1.5902079793498338
3.665764738531674,2.823085218134439,2.3464477609490495,1.9897505299514517,1.6551920635925839
3.467331808546315,2.5449311640256504,2.1050350531897584,1.7662157195303447,1.4613379366562496
5.952532860019323,3.577406729578667,2.891948272200192,2.3311659303467596,1.8000980168962113
